Directory,Filename,RapidEye_Grid_ID,Acquisition_Date,Field_Name
data/raw_chips,3654425_2012-07-25_RE4_3A_Analytic_SR_clip.tif,3654425,2012-07-25,Boundary_Fields_Addition_2010-12 — Kfar_blum_rekiak_E_2012
data/raw_chips,3654425_2012-07-25_RE4_3A_Analytic_SR_clip.tif,3654425,2012-07-25,Boundary_Fields_Baseline_2011 — HavatGadash_30
data/raw_chips_2025,20250331_083658_75_250e_3B_AnalyticMS_SR_8b_clip.tif,2025033,20250331,Broomrape_Sampling_Gonen_2025-06-30
data/raw_chips_2025,20250331_083658_75_250e_3B_AnalyticMS_SR_8b_clip.tif,2025033,20250331,fields_2010 — HavatGadash
data/raw_chips_2025,20250331_083658_75_250e_3B_AnalyticMS_SR_8b_clip.tif,2025033,20250331,gonen_maagar_220725
data/raw_chips_2025,20250331_083658_75_250e_3B_AnalyticMS_SR_8b_clip.tif,2025033,20250331,Havat_mataim_7.7.2025
data/raw_chips_2025,20250331_083658_75_250e_3B_AnalyticMS_SR_8b_clip.tif,2025033,20250331,Kfar_sald_shaked_east_240725
data/raw_chips_2025,20250331_083658_75_250e_3B_AnalyticMS_SR_8b_clip.tif,2025033,20250331,manara_160725
data/raw_chips_2025,20250331_083658_75_250e_3B_AnalyticMS_SR_8b_clip.tif,2025033,20250331,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250331_083658_75_250e_3B_AnalyticMS_SR_8b_clip.tif,2025033,20250331,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250331_083658_75_250e_3B_AnalyticMS_SR_8b_clip.tif,2025033,20250331,rimonim_100725
data/raw_chips_2025,20250331_083658_75_250e_3B_AnalyticMS_SR_8b_clip.tif,2025033,20250331,Sasa_7_3.8.25
data/raw_chips_2025,20250331_083658_75_250e_3B_AnalyticMS_SR_8b_clip.tif,2025033,20250331,Shamir_har_100725
data/raw_chips_2025,20250404_083939_52_24f8_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250404,Broomrape_Sampling_Gonen_2025-06-30
data/raw_chips_2025,20250404_083939_52_24f8_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250404,fields_2010 — HavatGadash
data/raw_chips_2025,20250404_083939_52_24f8_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250404,gonen_maagar_220725
data/raw_chips_2025,20250404_083939_52_24f8_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250404,Havat_mataim_7.7.2025
data/raw_chips_2025,20250404_083939_52_24f8_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250404,Kfar_sald_shaked_east_240725
data/raw_chips_2025,20250404_083939_52_24f8_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250404,manara_160725
data/raw_chips_2025,20250404_083939_52_24f8_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250404,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250404_083939_52_24f8_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250404,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250404_083939_52_24f8_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250404,rimonim_100725
data/raw_chips_2025,20250404_083939_52_24f8_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250404,Sasa_7_3.8.25
data/raw_chips_2025,20250404_083939_52_24f8_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250404,Shamir_har_100725
data/raw_chips_2025,20250409_083813_52_24fa_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250409,Broomrape_Sampling_Gonen_2025-06-30
data/raw_chips_2025,20250409_083813_52_24fa_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250409,fields_2010 — HavatGadash
data/raw_chips_2025,20250409_083813_52_24fa_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250409,gonen_maagar_220725
data/raw_chips_2025,20250409_083813_52_24fa_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250409,Havat_mataim_7.7.2025
data/raw_chips_2025,20250409_083813_52_24fa_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250409,Kfar_sald_shaked_east_240725
data/raw_chips_2025,20250409_083813_52_24fa_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250409,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250409_083813_52_24fa_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250409,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250409_083813_52_24fa_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250409,rimonim_100725
data/raw_chips_2025,20250409_083813_52_24fa_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250409,Sasa_7_3.8.25
data/raw_chips_2025,20250409_083813_52_24fa_3B_AnalyticMS_SR_8b_clip.tif,2025040,20250409,Shamir_har_100725
data/raw_chips_2025,20250413_080300_26_2417_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250413,Broomrape_Sampling_Gonen_2025-06-30
data/raw_chips_2025,20250413_080300_26_2417_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250413,fields_2010 — HavatGadash
data/raw_chips_2025,20250413_080300_26_2417_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250413,gonen_maagar_220725
data/raw_chips_2025,20250413_080300_26_2417_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250413,Havat_mataim_7.7.2025
data/raw_chips_2025,20250413_080300_26_2417_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250413,Kfar_sald_shaked_east_240725
data/raw_chips_2025,20250413_080300_26_2417_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250413,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250413_080300_26_2417_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250413,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250413_080300_26_2417_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250413,rimonim_100725
data/raw_chips_2025,20250413_080300_26_2417_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250413,Sasa_7_3.8.25
data/raw_chips_2025,20250413_080300_26_2417_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250413,Shamir_har_100725
data/raw_chips_2025,20250416_084228_85_24f5_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250416,fields_2010 — HavatGadash
data/raw_chips_2025,20250416_084228_85_24f5_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250416,Havat_mataim_7.7.2025
data/raw_chips_2025,20250416_084228_85_24f5_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250416,Kfar_sald_shaked_east_240725
data/raw_chips_2025,20250416_084228_85_24f5_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250416,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250416_084228_85_24f5_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250416,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250416_084228_85_24f5_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250416,rimonim_100725
data/raw_chips_2025,20250416_084228_85_24f5_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250416,Shamir_har_100725
data/raw_chips_2025,20250418_084810_97_252e_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250418,fields_2010 — HavatGadash
data/raw_chips_2025,20250418_084810_97_252e_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250418,Havat_mataim_7.7.2025
data/raw_chips_2025,20250418_084810_97_252e_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250418,Kfar_sald_shaked_east_240725
data/raw_chips_2025,20250418_084810_97_252e_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250418,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250418_084810_97_252e_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250418,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250418_084810_97_252e_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250418,rimonim_100725
data/raw_chips_2025,20250418_084810_97_252e_3B_AnalyticMS_SR_8b_clip.tif,2025041,20250418,Shamir_har_100725
data/raw_chips_2025,20250421_083927_78_24e5_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250421,fields_2010 — HavatGadash
data/raw_chips_2025,20250421_083927_78_24e5_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250421,gonen_maagar_220725
data/raw_chips_2025,20250421_083927_78_24e5_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250421,Havat_mataim_7.7.2025
data/raw_chips_2025,20250421_083927_78_24e5_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250421,Kfar_sald_shaked_east_240725
data/raw_chips_2025,20250421_083927_78_24e5_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250421,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250421_083927_78_24e5_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250421,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250421_083927_78_24e5_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250421,rimonim_100725
data/raw_chips_2025,20250421_083927_78_24e5_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250421,Sasa_7_3.8.25
data/raw_chips_2025,20250421_083927_78_24e5_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250421,Shamir_har_100725
data/raw_chips_2025,20250422_084940_59_2532_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250422,fields_2010 — HavatGadash
data/raw_chips_2025,20250422_084940_59_2532_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250422,Kfar_sald_shaked_east_240725
data/raw_chips_2025,20250422_084940_59_2532_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250422,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250422_084940_59_2532_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250422,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250422_084940_59_2532_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250422,Shamir_har_100725
data/raw_chips_2025,20250426_084701_33_2534_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250426,fields_2010 — HavatGadash
data/raw_chips_2025,20250426_084701_33_2534_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250426,Havat_mataim_7.7.2025
data/raw_chips_2025,20250426_084701_33_2534_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250426,Kfar_sald_shaked_east_240725
data/raw_chips_2025,20250426_084701_33_2534_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250426,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250426_084701_33_2534_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250426,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250426_084701_33_2534_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250426,rimonim_100725
data/raw_chips_2025,20250426_084701_33_2534_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250426,Shamir_har_100725
data/raw_chips_2025,20250427_084121_21_24c6_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250427,Broomrape_Sampling_Gonen_2025-06-30
data/raw_chips_2025,20250427_084121_21_24c6_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250427,fields_2010 — HavatGadash
data/raw_chips_2025,20250427_084121_21_24c6_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250427,gonen_maagar_220725
data/raw_chips_2025,20250427_084121_21_24c6_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250427,Havat_mataim_7.7.2025
data/raw_chips_2025,20250427_084121_21_24c6_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250427,Kfar_sald_shaked_east_240725
data/raw_chips_2025,20250427_084121_21_24c6_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250427,manara_160725
data/raw_chips_2025,20250427_084121_21_24c6_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250427,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250427_084121_21_24c6_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250427,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250427_084121_21_24c6_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250427,rimonim_100725
data/raw_chips_2025,20250427_084121_21_24c6_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250427,Sasa_7_3.8.25
data/raw_chips_2025,20250427_084121_21_24c6_3B_AnalyticMS_SR_8b_clip.tif,2025042,20250427,Shamir_har_100725
data/raw_chips_2025,20250501_083711_69_251f_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250501,Broomrape_Sampling_Gonen_2025-06-30
data/raw_chips_2025,20250501_083711_69_251f_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250501,fields_2010 — HavatGadash
data/raw_chips_2025,20250501_083711_69_251f_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250501,gonen_maagar_220725
data/raw_chips_2025,20250501_083711_69_251f_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250501,Havat_mataim_7.7.2025
data/raw_chips_2025,20250501_083711_69_251f_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250501,Kfar_sald_shaked_east_240725
data/raw_chips_2025,20250501_083711_69_251f_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250501,manara_160725
data/raw_chips_2025,20250501_083711_69_251f_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250501,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250501_083711_69_251f_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250501,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250501_083711_69_251f_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250501,rimonim_100725
data/raw_chips_2025,20250501_083711_69_251f_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250501,Sasa_7_3.8.25
data/raw_chips_2025,20250501_083711_69_251f_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250501,Shamir_har_100725
data/raw_chips_2025,20250502_083828_51_24bd_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250502,fields_2010 — HavatGadash
data/raw_chips_2025,20250502_083828_51_24bd_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250502,Kfar_sald_shaked_east_240725
data/raw_chips_2025,20250502_083828_51_24bd_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250502,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250502_083828_51_24bd_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250502,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250502_083828_51_24bd_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250502,Shamir_har_100725
data/raw_chips_2025,20250506_083830_96_24da_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250506,Broomrape_Sampling_Gonen_2025-06-30
data/raw_chips_2025,20250506_083830_96_24da_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250506,fields_2010 — HavatGadash
data/raw_chips_2025,20250506_083830_96_24da_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250506,gonen_maagar_220725
data/raw_chips_2025,20250506_083830_96_24da_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250506,Havat_mataim_7.7.2025
data/raw_chips_2025,20250506_083830_96_24da_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250506,Kfar_sald_shaked_east_240725
data/raw_chips_2025,20250506_083830_96_24da_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250506,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250506_083830_96_24da_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250506,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250506_083830_96_24da_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250506,rimonim_100725
data/raw_chips_2025,20250506_083830_96_24da_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250506,Sasa_7_3.8.25
data/raw_chips_2025,20250506_083830_96_24da_3B_AnalyticMS_SR_8b_clip.tif,2025050,20250506,Shamir_har_100725
data/raw_chips_2025,20250513_081557_47_24ca_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250513,Broomrape_Sampling_Gonen_2025-06-30
data/raw_chips_2025,20250513_081557_47_24ca_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250513,fields_2010 — HavatGadash
data/raw_chips_2025,20250513_081557_47_24ca_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250513,gonen_maagar_220725
data/raw_chips_2025,20250513_081557_47_24ca_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250513,Havat_mataim_7.7.2025
data/raw_chips_2025,20250513_081557_47_24ca_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250513,Kfar_sald_shaked_east_240725
data/raw_chips_2025,20250513_081557_47_24ca_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250513,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250513_081557_47_24ca_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250513,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250513_081557_47_24ca_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250513,rimonim_100725
data/raw_chips_2025,20250513_081557_47_24ca_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250513,Sasa_7_3.8.25
data/raw_chips_2025,20250513_081557_47_24ca_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250513,Shamir_har_100725
data/raw_chips_2025,20250515_083954_11_2506_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250515,Broomrape_Sampling_Gonen_2025-06-30
data/raw_chips_2025,20250515_083954_11_2506_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250515,fields_2010 — HavatGadash
data/raw_chips_2025,20250515_083954_11_2506_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250515,gonen_maagar_220725
data/raw_chips_2025,20250515_083954_11_2506_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250515,Havat_mataim_7.7.2025
data/raw_chips_2025,20250515_083954_11_2506_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250515,Kfar_sald_shaked_east_240725
data/raw_chips_2025,20250515_083954_11_2506_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250515,manara_160725
data/raw_chips_2025,20250515_083954_11_2506_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250515,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250515_083954_11_2506_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250515,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250515_083954_11_2506_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250515,rimonim_100725
data/raw_chips_2025,20250515_083954_11_2506_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250515,Sasa_7_3.8.25
data/raw_chips_2025,20250515_083954_11_2506_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250515,Shamir_har_100725
data/raw_chips_2025,20250518_084853_31_252d_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250518,Broomrape_Sampling_Gonen_2025-06-30
data/raw_chips_2025,20250518_084853_31_252d_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250518,fields_2010 — HavatGadash
data/raw_chips_2025,20250518_084853_31_252d_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250518,gonen_maagar_220725
data/raw_chips_2025,20250518_084853_31_252d_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250518,Havat_mataim_7.7.2025
data/raw_chips_2025,20250518_084853_31_252d_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250518,Kfar_sald_shaked_east_240725
data/raw_chips_2025,20250518_084853_31_252d_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250518,manara_160725
data/raw_chips_2025,20250518_084853_31_252d_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250518,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250518_084853_31_252d_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250518,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250518_084853_31_252d_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250518,rimonim_100725
data/raw_chips_2025,20250518_084853_31_252d_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250518,Sasa_7_3.8.25
data/raw_chips_2025,20250518_084853_31_252d_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250518,Shamir_har_100725
data/raw_chips_2025,20250519_084809_71_252e_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250519,Broomrape_Sampling_Gonen_2025-06-30
data/raw_chips_2025,20250519_084809_71_252e_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250519,fields_2010 — HavatGadash
data/raw_chips_2025,20250519_084809_71_252e_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250519,gonen_maagar_220725
data/raw_chips_2025,20250519_084809_71_252e_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250519,Havat_mataim_7.7.2025
data/raw_chips_2025,20250519_084809_71_252e_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250519,Kfar_sald_shaked_east_240725
data/raw_chips_2025,20250519_084809_71_252e_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250519,manara_160725
data/raw_chips_2025,20250519_084809_71_252e_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250519,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250519_084809_71_252e_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250519,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250519_084809_71_252e_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250519,rimonim_100725
data/raw_chips_2025,20250519_084809_71_252e_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250519,Sasa_7_3.8.25
data/raw_chips_2025,20250519_084809_71_252e_3B_AnalyticMS_SR_8b_clip.tif,2025051,20250519,Shamir_har_100725
data/raw_chips_2025,20250521_084048_09_24bd_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250521,Broomrape_Sampling_Gonen_2025-06-30
data/raw_chips_2025,20250521_084048_09_24bd_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250521,fields_2010 — HavatGadash
data/raw_chips_2025,20250521_084048_09_24bd_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250521,gonen_maagar_220725
data/raw_chips_2025,20250521_084048_09_24bd_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250521,Havat_mataim_7.7.2025
data/raw_chips_2025,20250521_084048_09_24bd_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250521,manara_160725
data/raw_chips_2025,20250521_084048_09_24bd_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250521,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250521_084048_09_24bd_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250521,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250521_084048_09_24bd_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250521,rimonim_100725
data/raw_chips_2025,20250521_084048_09_24bd_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250521,Sasa_7_3.8.25
data/raw_chips_2025,20250521_084048_09_24bd_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250521,Shamir_har_100725
data/raw_chips_2025,20250523_084804_36_24e9_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250523,Broomrape_Sampling_Gonen_2025-06-30
data/raw_chips_2025,20250523_084804_36_24e9_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250523,fields_2010 — HavatGadash
data/raw_chips_2025,20250523_084804_36_24e9_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250523,gonen_maagar_220725
data/raw_chips_2025,20250523_084804_36_24e9_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250523,Havat_mataim_7.7.2025
data/raw_chips_2025,20250523_084804_36_24e9_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250523,Kfar_sald_shaked_east_240725
data/raw_chips_2025,20250523_084804_36_24e9_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250523,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250523_084804_36_24e9_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250523,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250523_084804_36_24e9_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250523,rimonim_100725
data/raw_chips_2025,20250523_084804_36_24e9_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250523,Sasa_7_3.8.25
data/raw_chips_2025,20250523_084804_36_24e9_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250523,Shamir_har_100725
data/raw_chips_2025,20250524_084941_60_252e_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250524,Broomrape_Sampling_Gonen_2025-06-30
data/raw_chips_2025,20250524_084941_60_252e_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250524,fields_2010 — HavatGadash
data/raw_chips_2025,20250524_084941_60_252e_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250524,gonen_maagar_220725
data/raw_chips_2025,20250524_084941_60_252e_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250524,Havat_mataim_7.7.2025
data/raw_chips_2025,20250524_084941_60_252e_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250524,Kfar_sald_shaked_east_240725
data/raw_chips_2025,20250524_084941_60_252e_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250524,manara_160725
data/raw_chips_2025,20250524_084941_60_252e_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250524,Monitor_GDD562_Broomrape_2025-05-25
data/raw_chips_2025,20250524_084941_60_252e_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250524,Monitor_GDD714_Broomrape_2025-06-05
data/raw_chips_2025,20250524_084941_60_252e_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250524,rimonim_100725
data/raw_chips_2025,20250524_084941_60_252e_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250524,Sasa_7_3.8.25
data/raw_chips_2025,20250524_084941_60_252e_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250524,Shamir_har_100725
data/raw_chips_2025,20250526_083655_82_2515_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250526,Broomrape_Sampling_Gonen_2025-06-30
data/raw_chips_2025,20250526_083655_82_2515_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250526,gonen_maagar_220725
data/raw_chips_2025,20250526_083655_82_2515_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250526,Havat_mataim_7.7.2025
data/raw_chips_2025,20250526_083655_82_2515_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250526,manara_160725
data/raw_chips_2025,20250526_083655_82_2515_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250526,rimonim_100725
data/raw_chips_2025,20250526_083655_82_2515_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250526,Sasa_7_3.8.25
data/raw_chips_2025,20250527_083822_79_2512_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250527,fields_2010 — HavatGadash
data/raw_chips_2025,20250527_083822_79_2512_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250527,gonen_maagar_220725
data/raw_chips_2025,20250527_083822_79_2512_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250527,Havat_mataim_7.7.2025
data/raw_chips_2025,20250527_083822_79_2512_3B_AnalyticMS_SR_8b_clip.tif,2025052,20250527,Kfar_sald_shaked_east_240725
